File Name: not saved
Channel 3: 'EKG', 22080 values, raw ADC, no filters.
Channel 4: 'FCR_EMG', 22080 values, raw ADC, no filters.
Channel 5: 'FCU_EMG', 22080 values, raw ADC, no filters.
Channel 7: 'ECU_EMG', 22080 values, raw ADC, no filters.
Channel 8: 'ECR_EMG', 22080 values, raw ADC, no filters.

158	1	29	-41	-5
158	22	21	-16	-2
158	29	15	3	-7
158	20	18	-3	1
158	31	16	4	-1
157	32	11	1	-6
158	30	9	6	-5
157	20	15	0	-4
158	1	15	0	2
158	-7	11	0	2
157	-7	4	2	9
158	-6	2	4	7
158	-4	2	2	4
158	-21	3	8	5
157	-58	22	17	7
157	-47	26	20	12
158	-21	10	10	7
157	-30	6	13	3
158	22	21	13	4
158	52	23	24	7
158	32	13	38	12
158	9	6	28	6
157	-17	5	5	-1
157	28	15	-3	-7
157	22	24	3	-21
158	23	29	-33	-12
158	40	24	-21	-5
157	7	31	18	-5
157	23	38	22	1
158	32	26	56	2
157	27	21	67	5
157	-13	17	8	9
157	-15	16	-42	10
157	-5	11	6	2
158	27	14	21	4
157	112	19	12	2
157	154	16	32	-3
157	169	17	13	0
157	72	16	5	-1
157	-38	13	5	-7
157	-155	11	12	-10
157	-245	9	-1	-11
157	-219	4	-2	-7
158	-201	-2	9	-2
157	-60	4	-5	-2
158	-37	56	1	4
157	-53	88	1	9
158	17	15	5	8
157	24	-15	4	10
157	92	3	8	11
157	93	-1	6	9
158	99	17	-13	4
158	83	19	-10	4
158	52	19	-17	4
158	44	6	-17	7
157	20	9	-10	9
157	8	33	-6	8
157	1	26	-1	13
158	2	11	5	11
158	-40	4	40	9
157	-29	35	54	-4
158	-5	85	43	-2
158	8	98	30	0
158	19	64	9	-6
157	32	33	9	-5
157	60	17	-1	2
158	45	8	-8	-2
158	27	2	11	-15
159	26	6	5	-6
158	25	14	8	1
158	-48	5	2	3
157	-119	3	-11	4
158	-69	8	-10	-2
158	6	5	-7	-2
158	38	-2	1	5
157	94	-8	2	2
157	125	-6	4	4
158	115	8	6	4
158	78	28	8	-2
157	50	18	10	-6
158	47	7	6	0
157	-8	14	4	7
157	-35	19	8	4
157	-67	17	23	0
157	-96	15	28	-2
158	-99	19	23	0
157	-135	25	9	-3
157	-50	33	-5	-4
158	65	41	-8	1
158	32	33	-9	2
158	29	18	-7	7
157	37	10	-30	12
157	13	7	-36	12
157	35	10	-15	6
158	32	12	9	6
158	19	14	73	9
158	4	17	106	3
158	8	13	99	-6
158	4	10	101	-6
158	21	10	45	2
158	99	8	1	2
157	98	10	-8	-9
158	31	13	-7	-13
157	8	17	-2	-13
158	-49	18	-30	-8
158	-143	19	-44	2
157	-194	14	-12	7
157	-77	18	-5	7
158	25	21	-11	8
158	-20	22	-1	-3
157	16	31	8	-3
158	9	28	26	-1
157	8	15	8	-2
158	27	7	-3	3
157	13	8	6	3
157	24	20	3	4
158	9	24	2	6
157	18	28	-11	1
158	1	25	-14	1
157	0	26	-7	6
157	-5	30	2	11
158	-19	27	4	16
157	-37	25	2	15
158	-78	17	4	12
157	-61	12	3	0
157	8	14	8	3
157	62	19	2	-7
159	64	24	-16	-15
157	99	18	-9	-5
158	136	4	24	-11
158	154	3	14	-4
158	211	13	8	1
157	183	15	31	6
158	64	14	38	10
157	-5	9	2	18
158	-25	10	-51	15
158	-124	22	-19	-8
159	-212	40	3	-9
158	-114	56	10	-7
158	-41	58	9	0
157	-53	44	-13	0
158	-3	38	-18	-5
158	3	21	-15	3
158	-6	5	40	1
157	5	8	59	-10
157	10	3	49	-9
157	17	1	53	-5
157	27	0	40	-4
