File Name: not saved
Channel 3: 'EKG', 22440 values, raw ADC, no filters.
Channel 4: 'FCR_EMG', 22440 values, raw ADC, no filters.
Channel 5: 'FCU_EMG', 22440 values, raw ADC, no filters.
Channel 7: 'ECU_EMG', 22440 values, raw ADC, no filters.
Channel 8: 'ECR_EMG', 22440 values, raw ADC, no filters.

157	10	17	-18	2
158	9	19	-6	9
157	8	22	34	12
159	7	18	48	17
157	4	16	13	26
158	4	16	3	29
157	7	17	21	15
157	8	21	49	1
157	8	16	43	-5
158	6	18	13	-4
157	8	17	19	4
157	5	17	16	7
158	5	18	11	14
158	9	18	12	16
157	7	19	17	13
157	5	19	20	10
158	3	19	12	7
158	1	21	-8	-1
158	1	21	-24	9
158	5	18	-25	21
158	4	19	-13	17
157	3	19	0	14
158	2	15	-2	6
158	1	14	8	6
157	3	17	8	6
158	2	17	1	2
158	4	19	12	2
158	7	22	29	-7
157	4	20	33	-15
158	4	23	20	-21
158	7	22	20	-22
158	5	21	27	-15
158	8	22	21	-12
157	5	18	-2	-2
157	6	19	-8	4
158	5	17	17	1
157	3	16	15	8
158	7	17	-7	10
157	5	16	-9	10
158	6	13	-33	13
157	7	13	-26	9
157	7	12	-5	5
157	7	16	-9	-3
158	4	15	6	-2
158	4	15	0	1
158	3	18	0	-7
158	1	15	1	-8
158	1	15	1	-4
157	0	14	12	2
157	8	17	15	3
158	21	20	8	1
158	16	17	4	2
158	3	14	10	10
157	9	14	13	7
158	7	16	16	2
158	3	19	11	11
158	4	19	8	5
157	0	19	10	-1
157	4	19	13	-11
157	5	22	25	-5
157	6	20	17	-9
157	3	21	12	-4
157	3	24	4	9
157	4	19	3	9
157	3	19	19	14
158	6	17	14	9
157	7	18	6	10
158	8	21	9	2
158	7	19	5	2
157	9	19	-7	1
157	8	19	-9	-3
158	8	19	5	-14
157	8	18	10	-21
158	6	16	5	-29
158	7	16	5	-29
158	4	18	8	-14
157	3	19	22	-2
158	3	21	26	9
157	3	19	34	14
158	3	16	34	23
158	5	11	14	32
158	6	19	2	30
158	3	19	12	30
158	5	15	21	36
158	5	20	4	31
157	4	19	-9	25
158	5	22	-6	21
157	4	19	29	10
158	6	19	39	-16
157	7	23	1	-43
158	7	24	10	-60
157	5	21	19	-61
158	8	16	19	-32
158	10	14	10	-16
158	8	11	-18	-21
157	3	15	-2	-5
158	-1	17	8	0
157	-4	18	1	2
158	0	18	10	8
157	4	15	-3	11
158	10	17	-30	7
157	8	18	-55	-1
158	3	18	-89	10
157	-1	16	-46	16
157	2	17	5	18
157	4	18	-3	13
158	1	17	-14	8
157	3	17	-11	7
158	7	19	-3	-1
158	5	19	16	0
157	4	19	42	5
157	5	21	57	14
158	4	17	50	19
157	1	16	28	15
158	1	16	21	16
158	1	17	8	18
157	1	16	-3	13
158	0	14	-14	9
157	-1	17	-15	4
158	-5	18	16	2
157	-3	19	55	-4
157	5	19	65	-9
157	12	24	38	-6
157	22	30	1	-8
157	18	29	-23	-10
157	9	25	-11	-4
158	8	22	2	0
157	5	16	3	6
158	0	17	3	9
158	2	19	6	5
158	1	17	15	8
157	2	18	25	10
157	4	15	30	9
157	5	14	39	-2
158	7	16	41	-8
158	7	18	25	-3
157	6	17	4	2
157	5	17	2	0
157	5	19	8	-2
158	4	18	6	5
158	3	17	5	2
158	7	17	8	0
157	3	17	-5	6
158	5	18	-15	6
158	7	17	10	2
157	6	16	-3	-2
157	7	14	-23	-2
158	7	16	-9	-11
158	5	18	-4	-8
157	8	17	-1	-9
157	8	19	-5	-6
158	3	21	-20	-9
158	5	22	-16	-22
158	4	20	0	-4
157	5	20	-6	-3
158	4	19	10	-8
157	4	15	25	0
157	5	13	26	2
158	5	14	8	15
157	9	15	-2	20
157	8	13	31	23
157	4	17	24	22
158	1	22	17	25
157	5	23	29	32
158	6	24	19	25
157	8	21	19	25
157	8	15	-5	16
157	7	15	-31	-11
157	4	17	-5	-35
158	5	17	42	-39
157	5	17	22	-40
157	10	16	-2	-38
158	8	17	-1	-20
157	6	19	-23	-6
158	6	22	-7	-19
158	3	18	13	-25
157	8	15	14	-17
158	6	16	4	-27
157	7	21	8	-20
158	7	17	19	6
157	5	16	5	4
158	3	20	-7	12
157	3	19	-9	21
158	3	22	3	16
157	2	18	12	19
158	3	17	16	24
157	4	19	19	27
157	4	16	22	32
157	2	12	16	29
158	2	16	13	17
158	2	17	-6	10
157	7	15	-10	2
157	7	19	4	-6
158	5	21	-6	-2
158	6	22	-7	5
158	4	23	0	11
158	5	22	6	20
158	7	18	9	20
158	8	17	2	0
158	5	15	8	-4
158	4	14	37	0
157	1	17	50	0
157	0	18	22	6
157	4	19	23	-2
157	6	19	19	-4
158	4	21	0	-3
157	1	22	-5	-5
157	3	19	6	-2
157	-1	19	13	0
158	3	19	4	3
157	-2	20	10	-9
157	-12	21	1	-15
158	-10	18	10	-10
157	-5	18	15	-6
157	2	18	13	2
157	1	18	23	5
157	7	18	17	13
157	19	23	2	19
157	25	21	-29	19
158	24	22	-28	4
158	14	23	-1	-12
157	10	20	5	-5
158	10	24	-2	-3
158	8	21	6	-2
157	2	14	14	-9
157	5	16	2	-13
157	4	18	-2	-11
158	4	18	-3	-11
158	10	17	-18	-9
158	10	15	2	-2
157	3	14	33	7
158	3	16	-1	3
158	3	14	-27	5
158	1	15	31	5
158	3	19	41	8
157	3	18	23	7
157	-4	18	29	9
158	-17	14	0	13
157	-19	13	5	11
157	-4	15	15	14
157	3	14	24	11
157	9	15	33	-2
157	10	17	15	-8
158	20	17	23	-4
158	35	22	14	-3
157	35	26	0	-2
158	24	31	-9	-4
158	16	29	9	-9
157	9	21	13	-9
157	5	17	8	-9
158	7	21	19	-5
158	1	19	2	-1
157	-1	15	9	-6
157	1	16	13	-4
157	-2	16	-28	0
158	1	17	-49	1
157	0	17	-21	-4
157	0	19	-13	-2
158	-1	18	-10	11
157	1	15	2	16
157	2	15	0	13
157	2	15	18	16
157	0	13	19	17
157	0	15	18	11
157	1	16	3	11
157	2	11	0	-6
157	3	15	15	-9
157	6	19	15	-1
158	5	18	20	-6
158	7	19	8	6
158	8	22	10	3
157	7	18	9	-4
157	8	21	0	-5
158	5	23	8	-2
157	7	17	13	0
158	3	17	19	-5
158	3	17	22	-7
157	8	19	-10	-4
158	11	19	-8	8
157	5	14	10	4
158	0	13	-14	1
157	1	15	-15	4
158	-3	21	0	3
157	1	21	7	2
157	9	19	2	1
157	10	20	-4	7
158	9	22	14	6
157	8	23	28	4
158	9	21	27	8
157	7	18	13	6
157	1	19	2	9
157	3	21	13	11
158	4	19	20	14
158	3	17	28	16
158	5	21	53	13
157	3	18	74	2
157	3	15	67	-11
158	0	14	19	-25
158	2	15	-15	-37
158	7	22	5	-28
157	6	23	-20	-8
158	8	23	-26	-8
157	7	19	9	-7
157	9	22	1	-2
158	8	19	16	4
157	5	17	2	8
158	7	19	-16	-1
158	5	15	-17	8
158	5	16	-17	13
158	3	17	-5	11
158	-1	18	-5	14
158	-8	16	0	14
157	-8	15	-4	20
158	-3	15	3	17
157	2	14	6	14
158	3	14	7	5
158	10	17	9	-4
157	22	23	4	-9
157	23	23	16	-11
158	25	27	13	-2
158	23	24	-1	3
157	13	20	-17	2
158	0	17	-23	3
157	-12	11	-5	2
158	-10	16	40	-12
158	3	19	57	-12
157	7	13	20	2
158	9	15	16	1
158	12	14	2	-12
158	17	15	-42	-12
157	23	19	-37	-11
159	20	19	3	-5
158	13	18	23	-1
158	9	17	28	2
157	7	20	23	2
158	3	21	9	1
157	-3	23	-5	2
157	0	25	-19	-2
157	1	22	5	2
158	-3	19	24	4
157	-1	20	21	-2
157	0	18	29	4
158	-1	16	18	7
158	0	20	15	-4
158	1	19	18	-9
158	0	17	21	-2
158	0	12	15	3
157	-2	11	-7	5
158	-1	14	-3	5
158	-1	18	24	4
157	-2	19	35	7
157	1	19	-5	14
158	3	22	-26	15
158	5	24	1	11
157	4	17	10	13
158	5	20	20	9
157	5	19	32	6
158	2	15	18	6
158	2	17	-2	3
158	8	17	-10	7
157	9	20	6	6
158	4	18	-8	13
158	5	16	-14	7
158	4	15	-6	-4
