File Name: not saved
Channel 3: 'EKG', 23560 values, raw ADC, no filters.
Channel 4: 'FCR_EMG', 23560 values, raw ADC, no filters.
Channel 5: 'FCU_EMG', 23560 values, raw ADC, no filters.
Channel 7: 'ECU_EMG', 23560 values, raw ADC, no filters.
Channel 8: 'ECR_EMG', 23560 values, raw ADC, no filters.

157	34	11	20	-7
158	27	24	-8	-4
158	5	25	-34	0
158	-10	15	-35	2
158	-24	34	-15	0
157	-13	4	-4	6
158	-7	-17	4	3
157	-10	-4	24	2
158	-9	-5	20	7
158	-11	7	15	4
157	-8	9	29	1
158	-15	15	17	0
158	-25	19	8	-6
158	-31	15	-1	-9
158	2	14	-11	-1
158	69	16	4	3
157	102	15	4	12
158	73	12	7	15
158	42	28	15	10
157	5	50	15	9
158	-102	23	22	3
158	-166	-3	25	2
158	-36	19	24	4
158	56	18	16	-4
157	7	29	8	-4
158	-2	37	4	0
158	-18	32	12	2
158	-16	33	15	0
157	3	17	15	2
158	1	19	-3	10
157	8	15	-38	13
158	2	14	-18	0
158	7	15	6	-11
157	-1	9	-8	-7
157	9	5	-2	-5
157	38	9	2	0
158	29	9	1	4
158	-33	22	0	3
157	-26	21	-8	3
158	37	7	-7	-1
158	22	-12	15	2
158	35	-43	19	7
158	94	-20	19	2
157	122	58	46	2
157	43	108	45	2
158	-51	39	-2	4
157	-107	5	-41	4
157	-99	29	0	-5
157	-13	14	22	-2
157	43	27	12	-6
158	51	26	18	-1
157	64	40	-7	-8
158	110	43	1	-18
157	120	39	0	-4
158	63	40	14	4
158	-1	31	17	8
157	-45	22	4	4
157	-106	7	8	6
158	-154	9	-7	4
158	-95	4	4	-1
157	-3	5	4	1
158	13	8	8	-3
157	22	11	12	-2
158	23	11	8	-1
157	30	10	12	2
157	36	11	7	2
158	10	10	9	4
158	6	11	7	7
157	-2	14	13	7
157	-1	22	24	4
157	-5	10	20	6
157	-8	-4	20	7
157	1	-4	16	0
157	1	-2	3	3
157	-3	3	-18	6
158	-16	11	-23	2
157	-3	23	-6	-4
158	34	29	-4	-6
158	71	24	6	0
158	60	27	28	4
157	38	26	30	6
158	46	23	28	3
157	15	32	24	3
157	-49	30	22	2
157	-69	29	24	-5
158	1	32	14	-8
157	27	45	-12	-14
158	-7	44	-11	-14
158	1	34	10	-5
157	6	24	14	6
157	17	8	16	9
158	4	16	-2	7
157	2	7	-31	5
158	-11	-14	-13	0
157	-24	5	13	0
157	-27	42	-5	6
158	-32	29	-9	1
157	-6	5	-10	4
158	-2	13	-1	8
158	-18	13	3	9
158	-85	14	9	9
158	-95	16	17	7
158	-2	14	14	6
158	55	14	23	-3
158	70	11	19	4
157	63	18	15	0
157	45	27	14	3
158	-30	28	21	12
158	-36	9	42	12
157	61	-8	34	13
158	72	-21	-1	4
157	71	-16	-6	-9
157	117	17	-12	-19
158	150	35	-34	-13
157	128	28	-11	-6
157	49	33	-18	-10
158	37	37	-22	-8
158	14	22	-4	-5
157	-74	31	-7	-5
157	-120	49	9	0
158	-100	42	8	4
157	-17	26	17	10
158	-44	28	24	9
157	-41	36	34	6
157	-23	22	43	9
158	-52	3	39	6
157	0	-1	41	7
157	23	9	16	9
158	34	4	10	-2
158	33	1	2	-12
157	12	0	-10	-4
158	-38	-11	7	2
157	-72	-13	12	5
157	-9	-8	13	0
157	43	-5	14	-3
157	8	30	6	-2
158	-32	74	5	-1
158	-26	32	8	1
158	3	6	15	-1
158	19	30	21	4
158	21	38	19	9
158	15	36	16	9
158	11	17	6	-2
158	32	38	-9	-8
157	20	65	-23	-3
157	1	51	-34	-2
157	-11	5	-17	2
157	-80	-3	-8	4
158	-94	5	-10	7
157	-12	3	-7	9
158	36	9	4	15
158	99	8	12	16
158	112	15	7	17
157	81	6	16	14
157	115	7	27	0
158	89	7	30	-14
157	17	10	24	-16
157	-35	15	-15	-9
157	-38	14	-26	-17
158	-32	15	2	-11
159	-73	14	-3	-2
158	-92	14	4	-1
157	-51	16	16	0
159	-25	29	9	0
157	20	25	22	1
157	59	19	10	2
157	70	13	8	2
157	93	9	15	0
158	104	32	25	7
157	131	30	43	17
157	74	8	45	10
158	5	23	25	3
158	-11	23	-28	10
157	-63	9	-32	3
157	-145	9	-30	4
158	-166	8	-26	4
157	-62	16	6	-4
158	-6	20	0	1
157	22	17	8	0
158	62	16	8	-10
157	40	3	10	-8
158	18	-22	19	7
158	-12	4	22	14
157	-40	59	21	7
157	-86	66	2	-2
157	-69	46	16	-9
157	12	36	6	0
158	19	30	-1	2
157	27	33	4	-4
157	36	37	13	2
157	4	33	18	2
158	11	21	13	5
157	27	20	26	4
157	21	24	32	0
158	0	16	27	0
157	4	8	15	4
158	0	6	12	8
157	11	5	8	7
157	63	2	-14	8
157	71	13	-19	1
158	62	19	-1	-1
157	33	22	10	-2
157	3	23	10	-1
157	-13	18	23	-1
158	-18	16	20	2
157	-5	12	13	9
158	-55	9	5	4
157	-113	6	-1	1
158	-74	7	10	-1
158	-11	19	8	-6
157	27	9	-5	-5
158	101	-6	-10	0
157	132	-3	-15	0
158	121	11	-15	4
157	120	27	0	6
158	42	24	10	7
157	-30	14	8	8
158	-32	15	-3	4
157	-5	25	-1	-4
158	-38	43	5	-13
158	-94	67	8	-11
158	-128	34	26	-3
158	-113	15	45	4
157	-25	14	48	3
158	81	1	34	0
158	117	10	-9	3
158	111	0	-48	6
157	175	3	-25	0
158	129	13	-15	-5
157	-2	59	-24	2
157	-74	70	12	0
158	-84	8	21	-2
157	-111	-6	14	-7
158	-115	-9	13	-11
