File Name: not saved
Channel 3: 'EKG', 29260 values, raw ADC, no filters.
Channel 4: 'FCR_EMG', 29260 values, raw ADC, no filters.
Channel 5: 'FCU_EMG', 29260 values, raw ADC, no filters.
Channel 7: 'ECU_EMG', 29260 values, raw ADC, no filters.
Channel 8: 'ECR_EMG', 29260 values, raw ADC, no filters.

158	55	18	-5	3
157	-87	28	28	9
158	-321	22	58	5
158	-370	9	38	6
157	-182	16	-62	16
157	-138	12	-44	6
158	-164	9	27	3
157	-63	19	-26	11
157	-41	15	-38	6
157	-4	10	-23	-2
157	11	28	-26	-11
158	0	17	-5	-1
157	17	-4	-10	4
158	28	-25	-13	7
157	59	-24	-16	4
158	66	19	21	0
157	80	47	42	6
157	58	29	42	0
158	3	25	72	3
158	-6	45	70	-2
158	44	42	94	1
158	35	49	96	0
157	9	38	28	-11
157	37	28	5	-18
158	74	15	-23	-16
158	92	4	-8	-6
157	69	5	42	-4
157	53	7	17	4
157	-34	42	19	3
157	-96	97	58	-3
157	-33	74	72	-11
158	-19	26	57	-3
157	-115	36	38	0
158	-175	2	12	4
158	-110	-4	-3	11
158	-12	3	-18	12
158	72	-16	-40	17
157	123	-13	-37	10
157	135	-5	-25	-2
158	146	-3	-10	-11
158	126	-15	-19	-2
158	67	-8	-20	5
158	29	-8	-5	4
157	1	3	-19	-3
157	44	30	-33	-5
158	64	33	-29	-4
158	65	23	-9	-3
158	126	2	8	-2
158	190	1	15	-6
157	177	46	-6	2
158	66	57	-22	6
158	-47	13	43	1
157	-229	7	89	2
158	-333	21	24	7
158	-245	58	-54	3
158	-102	54	-56	4
157	-25	5	-34	4
158	-49	14	-12	0
158	-46	18	7	0
158	-42	24	-3	9
157	4	15	2	10
158	50	12	22	0
157	31	19	38	-4
158	30	13	24	-3
157	40	22	-8	0
157	36	18	-6	1
157	-5	19	10	4
158	-18	19	13	12
157	14	22	6	9
158	36	15	8	1
157	58	5	2	2
157	47	-6	3	4
158	8	-1	6	7
157	-16	-4	10	6
158	-33	0	10	3
157	-49	27	13	1
157	-27	32	40	2
157	39	25	58	3
157	63	24	36	2
158	48	34	-36	10
157	-3	31	-39	7
158	-69	15	30	1
158	-87	-2	26	3
157	-90	3	29	2
158	-23	11	31	4
158	54	6	5	1
158	68	4	3	4
158	118	20	46	-1
157	117	31	101	-7
157	105	38	68	-2
158	74	41	-40	-3
158	27	47	-148	0
157	7	56	-71	-1
158	-70	50	27	1
157	-64	53	9	8
157	-73	49	30	6
