File Name: not saved
Channel 3: 'EKG', 15230 values, raw ADC, no filters.
Channel 4: 'FCR_EMG', 15230 values, raw ADC, no filters.
Channel 5: 'FCU_EMG', 15230 values, raw ADC, no filters.
Channel 7: 'ECU_EMG', 15230 values, raw ADC, no filters.
Channel 8: 'ECR_EMG', 15230 values, raw ADC, no filters.

157	100	36	-50	0
158	6	31	-44	6
158	-52	18	-3	-2
158	-146	17	28	-6
158	-158	17	37	2
157	-9	18	42	-1
158	-14	15	44	2
157	100	44	64	0
158	114	89	28	-1
158	106	85	-45	-2
158	105	-21	-39	-3
158	86	-142	35	0
158	43	-33	10	13
157	-44	168	-5	8
158	-43	77	16	6
157	-106	19	21	-1
157	-6	42	63	-17
158	80	-20	29	-16
158	11	15	27	-14
158	49	-5	21	-6
158	73	-15	-3	-9
157	30	-23	-18	2
157	20	-2	-37	16
158	8	23	-16	9
158	-19	24	-12	13
158	7	38	-6	12
158	-3	36	-22	6
158	-36	62	-32	2
157	-7	42	-4	-7
158	8	24	4	-9
158	21	11	5	-7
158	1	16	-3	-6
157	-19	12	11	-3
158	2	10	47	4
158	-21	15	41	7
158	-21	7	16	10
157	-8	14	0	10
157	-16	14	2	9
157	15	14	41	11
157	85	1	66	17
157	156	-4	46	22
157	182	9	-53	13
157	64	42	-83	-10
157	2	64	-4	-29
158	9	41	22	-26
158	-157	7	51	-17
157	-165	1	40	-10
158	-34	-14	4	-7
157	-66	15	0	-3
158	-80	60	-12	4
157	-59	15	-5	4
158	-15	-65	-4	2
158	53	-121	9	2
157	59	-26	47	15
158	24	32	51	20
157	40	7	20	9
157	-5	51	-11	2
158	-131	55	-24	3
157	-45	67	-24	3
157	-1	54	-16	8
157	-6	47	2	13
157	188	52	5	7
157	260	21	2	-1
157	192	23	0	-2
157	87	17	-2	-4
158	-229	-1	12	-3
158	-362	19	15	-1
158	16	45	14	8
157	140	34	-1	9
158	-55	24	-29	6
158	-19	4	-26	7
158	-46	-6	-8	3
157	-26	16	14	2
157	-34	70	28	-1
158	-53	82	50	2
157	-33	23	88	-3
158	20	7	77	-6
157	121	13	22	-10
158	78	17	-24	-9
157	126	9	-11	-1
158	84	9	44	-2
157	61	7	59	2
158	59	18	35	3
157	5	9	-19	4
159	10	-11	-96	11
158	8	-71	-53	2
158	53	-121	2	-3
157	29	85	-31	1
158	-14	205	4	3
158	-12	47	8	7
157	18	31	23	5
158	-3	31	21	14
158	14	-10	-17	10
157	14	19	37	7
157	-4	13	54	8
158	4	13	35	0
158	-121	2	23	2
157	-148	15	4	0
157	-28	5	23	10
158	50	12	38	13
158	9	17	9	-4
158	-78	11	-24	-12
157	-127	10	-17	-16
157	-8	3	-12	-12
157	18	15	0	-4
157	-116	16	10	3
157	67	26	-1	3
157	186	23	-4	1
158	115	25	-19	-3
157	91	22	-16	1
157	8	15	-5	2
158	-66	2	20	3
158	-66	3	60	2
157	30	15	29	-2
157	5	15	-44	2
157	6	22	-43	-1
157	62	13	-11	4
158	95	17	-15	7
158	115	21	15	6
158	49	25	24	6
157	38	22	31	2
157	-152	20	51	10
157	-253	17	23	9
157	-117	9	-62	3
158	-69	17	-111	-8
158	-4	9	-2	-23
158	41	1	43	-14
157	104	2	27	-7
157	141	8	46	-6
157	94	10	25	-1
158	22	14	25	4
158	-46	32	30	7
158	-11	50	25	2
157	36	67	37	-1
157	38	109	52	-3
157	17	70	21	0
157	3	-12	-33	6
159	-25	-4	-36	10
157	-25	-58	-12	7
157	21	-73	-8	7
158	18	-18	-8	2
157	4	24	8	3
157	7	43	8	4
158	-5	57	8	-1
158	28	60	15	5
157	58	45	2	8
157	43	42	17	14
158	-20	8	64	12
158	-105	7	62	3
158	-43	8	-45	11
157	88	19	-94	12
158	80	17	26	6
157	70	12	47	3
158	-11	23	3	3
158	-217	14	6	0
158	-68	17	-42	-2
158	102	-4	-58	-6
157	74	-10	-31	-15
158	141	16	90	-18
157	24	38	139	-19
158	-16	17	84	-12
157	-51	49	80	-8
157	-183	66	-1	-1
158	-103	-26	-12	0
157	-42	-125	17	-2
157	-9	-25	-30	3
158	1	172	-23	-5
157	13	65	-27	-1
158	36	14	-16	8
157	59	48	-1	6
158	69	1	13	3
157	14	34	30	-2
158	-37	22	8	-2
157	20	22	4	6
157	44	19	7	4
157	57	18	8	6
157	94	17	25	4
158	91	4	37	-3
158	163	7	-7	3
158	78	10	-40	11
158	-59	15	2	7
157	-100	1	4	4
158	-87	6	-59	6
159	-39	9	-39	0
157	-30	18	-15	3
157	52	20	-36	-1
157	149	22	-36	0
158	142	22	-14	10
158	67	22	13	9
157	-33	20	11	10
157	-118	9	19	9
158	-32	10	53	5
158	4	13	50	-1
159	-29	13	23	-1
158	-104	4	33	-4
157	-330	-2	41	1
157	-186	15	27	10
157	55	23	28	8
158	23	20	13	7
158	-18	27	-33	8
157	-21	60	-69	10
157	-22	63	-16	-4
157	-3	25	25	-9
158	67	32	28	-1
158	106	17	23	0
158	91	5	-19	-7
158	-5	22	8	-13
158	-67	15	10	3
158	64	28	-6	3
157	121	15	21	-2
159	26	8	35	-5
157	9	6	56	-4
158	-24	-7	68	0
157	17	3	72	4
158	59	9	51	1
157	-2	28	35	3
158	35	34	19	4
157	55	5	-2	-5
158	27	-15	8	0
157	14	-6	-6	10
158	33	-1	-35	12
158	86	25	-17	2
158	60	97	22	-6
157	-3	112	17	-16
158	-61	49	-47	-6
158	-70	10	-66	-2
157	-34	-11	34	-9
157	-14	-11	36	-8
157	29	37	-17	-9
157	53	25	5	4
158	57	7	-27	5
